dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat
0.662747,tcp,-,FIN,10,8,564,354,25.650813,254,252,6132.053223,3742.000977,2,1,73.118778,93.712711,5815.574196,145.363234,255,1646906351,2264409957,255,0.053767,0.006747,0.04702,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
3e-06,scps,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,2,2,2,13,0,0,0,2,9,0,Reconnaissance
1.003527,tcp,-,FIN,10,8,564,354,16.940251,254,252,4049.716553,2471.283691,2,1,108.225778,131.03043,7748.512238,170.316391,255,2827940360,1375240276,255,0.156857,0.086311,0.070546,56,44,0,0,6,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance
8e-06,udp,-,INT,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,5,2,1,1,1,1,0,0,0,20,1,0,Reconnaissance
6e-06,udp,-,INT,2,0,168,0,166666.6608,254,0,112000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,3,2,2,12,0,0,0,3,8,0,Reconnaissance
0.954191,tcp,http,FIN,10,8,830,354,17.816139,254,252,6262.896973,2599.060303,2,1,106.021222,124.77657,5997.600384,183.895422,255,3604784135,519853607,255,0.167813,0.080688,0.087125,83,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance
1.9e-05,udp,-,INT,2,0,168,0,52631.58129,254,0,35368424.0,0.0,0,0,0.019,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,4,2,2,1,1,1,0,0,0,2,5,0,Reconnaissance
1.834017,tcp,-,FIN,10,8,564,354,9.26927,254,252,2215.900879,1352.223022,2,1,222.458254,247.895281,15240.17346,351.392688,255,3268096415,2436568746,255,0.146561,0.098741,0.04782,56,44,0,0,2,1,2,1,1,2,0,0,0,2,2,0,Reconnaissance
8e-06,udp,-,INT,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.739946,tcp,-,FIN,10,8,564,354,22.974649,254,252,5492.29248,3351.595947,2,1,77.177222,98.47,5609.343123,132.943359,255,2175856241,1997180723,255,0.09047,0.050647,0.039823,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
1.144466,tcp,-,FIN,10,8,564,354,14.854089,254,252,3551.000977,2166.949463,2,1,124.947222,151.013422,7256.380191,253.748719,255,1518441372,2702085206,255,0.157959,0.087364,0.070595,56,44,0,0,5,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance
1.181496,tcp,-,FIN,10,8,564,354,14.388538,254,252,3439.706787,2099.033691,2,1,129.296889,152.891141,8445.000502,217.333797,255,104084102,4093258979,255,0.176157,0.111252,0.064905,56,44,0,0,6,1,2,1,1,5,0,0,0,2,5,0,Reconnaissance
1.5e-05,udp,-,INT,2,0,168,0,66666.66835,254,0,44800000.0,0.0,0,0,0.015,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,7,1,0,Reconnaissance
0.6719,tcp,-,FIN,10,8,564,354,25.301385,254,252,6048.519531,3691.025635,2,1,73.257667,93.435141,5611.660272,141.632219,255,3399502541,1307526011,255,0.074783,0.017853,0.05693,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
1.567986,tcp,-,FIN,10,8,564,354,10.841933,254,252,2591.859863,1581.646729,2,1,174.207889,213.827141,13097.00742,347.432531,255,3526019411,3257410410,255,0.174777,0.071193,0.103584,56,44,0,0,4,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.625623,tcp,-,FIN,10,8,564,354,27.172915,254,252,6495.924805,3964.048828,2,1,68.988444,88.495859,5436.677381,139.324672,255,128357748,2606587306,255,0.051553,0.006143,0.04541,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,3,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance
1e-05,udp,-,INT,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
5e-06,udp,-,INT,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,6,2,1,1,1,1,0,0,0,2,5,0,Reconnaissance
0.669319,tcp,-,FIN,10,8,564,354,25.398951,254,252,6071.843262,3705.258789,2,1,73.446778,92.081141,5528.613473,133.257922,255,3015038533,2284012864,255,0.034777,0.024742,0.010035,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
1.1e-05,udp,-,INT,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
6e-06,udp,snmp,INT,2,0,136,0,166666.6608,254,0,90666664.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,68,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
5e-06,udp,-,INT,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,2,1,1,1,0,0,0,1,2,0,Reconnaissance
3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
1.181564,tcp,-,FIN,10,8,564,354,14.38771,254,252,3439.509033,2098.913086,2,1,127.067889,158.663859,9642.02804,224.015969,255,2348105250,3865447208,255,0.138444,0.070914,0.06753,56,44,0,0,5,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance
1.683605,tcp,-,FIN,10,8,564,354,10.097381,254,252,2413.86792,1473.029663,2,1,183.363556,218.233,10421.92986,351.828469,255,927397678,2683679688,255,0.266812,0.155973,0.110839,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
8e-06,udp,-,INT,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,5,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance
4e-06,dgp,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,4,4,4,7,0,0,0,6,7,0,Reconnaissance
9e-06,crtp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,4,6,0,Reconnaissance
0.874153,tcp,-,FIN,10,8,564,354,19.447396,254,252,4649.071777,2837.031982,2,1,95.728,116.67543,6493.930523,172.672328,255,384247411,1230734798,255,0.129998,0.057416,0.072582,56,44,0,0,1,1,1,1,1,1,0,0,0,1,5,0,Reconnaissance
1.2e-05,sctp,-,INT,2,0,640,0,83333.33039,254,0,213333328.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,320,0,0,0,6,2,2,2,2,2,0,0,0,5,2,0,Reconnaissance
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,4,0,Reconnaissance
4e-06,udp,-,INT,2,0,168,0,250000.0006,254,0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,4,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance
1e-05,udp,-,INT,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.820371,tcp,-,FIN,10,8,564,354,20.722332,254,252,4953.856445,3023.022705,2,1,86.966,112.139859,6578.876131,155.546828,255,3501232680,1722245192,255,0.118141,0.035384,0.082757,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.626276,tcp,-,FIN,10,8,564,354,27.144581,254,252,6489.151367,3959.915283,2,1,69.018889,88.54143,5439.113632,138.521906,255,306873879,1525616297,255,0.051015,0.006478,0.044537,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,3,2,1,1,1,2,0,0,0,1,2,0,Reconnaissance
1.367262,tcp,-,FIN,10,8,564,354,12.433608,254,252,2972.36377,1813.843994,2,1,151.918,185.392578,10153.70375,278.271531,255,1594957040,4131038948,255,0.11339,0.043619,0.069771,56,44,0,0,4,1,1,1,1,3,0,0,0,1,3,0,Reconnaissance
1.1e-05,sun-nd,-,INT,1,0,60,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,60,0,0,0,3,2,3,3,3,3,0,0,0,3,3,0,Reconnaissance
8e-06,udp,-,INT,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
2e-06,udp,-,INT,2,0,168,0,500000.0013,254,0,336000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
1.245754,tcp,-,FIN,10,8,564,354,13.646354,254,252,3262.28125,1990.762207,2,1,138.417111,164.792859,10451.91298,260.280125,255,2294345903,3781619889,255,0.115845,0.07007,0.045775,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
6e-06,udp,-,INT,2,0,168,0,166666.6608,254,0,112000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,2,1,1,1,0,0,0,2,3,0,Reconnaissance
0.624687,tcp,-,FIN,10,8,564,354,27.213628,254,252,6505.657715,3969.988037,2,1,68.951444,88.222859,5427.257507,137.872766,255,728224770,3531119390,255,0.058467,0.007118,0.051349,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.424025,tcp,http,FIN,10,6,922,268,35.375273,254,252,15659.4541,4226.166016,2,1,44.716667,80.496797,2333.179048,122.333164,255,2370925732,936591238,255,0.104135,0.021533,0.082602,92,45,1,0,3,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,5,2,1,1,1,1,0,0,0,3,1,0,Reconnaissance
0.19336,tcp,http,FIN,10,6,998,268,77.575506,254,252,37194.87109,9267.6875,2,1,21.484444,36.865199,1048.750979,52.398465,255,1087102243,1963620842,255,0.058882,0.008381,0.050501,100,45,1,0,2,1,1,1,1,1,0,0,1,18,1,0,Reconnaissance
4e-06,udp,-,INT,2,0,168,0,250000.0006,254,0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,2,1,1,1,0,0,0,2,2,0,Reconnaissance
8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,1,5,0,Reconnaissance
9e-06,vmtp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,4,4,0,Reconnaissance
8e-06,sccopmce,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,3,4,0,Reconnaissance
1.1e-05,udp,-,INT,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,8,0,Reconnaissance
1e-06,udp,-,INT,2,0,168,0,1000000.003,254,0,672000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,11,1,0,Reconnaissance
1e-06,udp,-,INT,2,0,168,0,1000000.003,254,0,672000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
4e-06,udp,-,INT,2,0,168,0,250000.0006,254,0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,4,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
1.001736,tcp,-,FIN,10,8,564,354,16.970538,254,252,4056.957031,2475.702148,2,1,107.693556,134.437719,6347.472612,208.811875,255,2643677124,2392861410,255,0.209702,0.060662,0.14904,56,44,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance
3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,5,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance
1.127219,tcp,-,FIN,10,8,564,354,15.081364,254,252,3605.333252,2200.10498,2,1,125.246556,142.972578,8088.999785,199.259531,255,1155104868,3354574109,255,0.175035,0.086476,0.088559,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
3e-06,udp,-,INT,2,0,136,0,333333.3215,254,0,181333328.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,68,0,0,0,2,2,1,1,1,1,0,0,0,17,1,0,Reconnaissance
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
1e-06,udp,-,INT,2,0,168,0,1000000.003,254,0,672000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,2,1,1,1,0,0,0,1,1,0,Reconnaissance
9e-06,ipnip,-,INT,2,0,180,0,111111.1072,254,0,80000000.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,4,2,3,4,3,3,0,0,0,4,3,0,Reconnaissance
1.178904,tcp,-,FIN,10,8,564,354,14.420173,254,252,3447.269531,2103.648682,2,1,130.851,157.912141,8565.94504,227.407906,255,3150108240,942443203,255,0.107711,0.0735,0.034211,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.200327,tcp,http,FIN,10,6,868,268,74.877577,254,252,31228.94141,8945.375,2,1,20.595444,36.875199,1070.719693,56.958656,255,2346824217,632438974,255,0.064708,0.015948,0.04876,87,45,1,0,1,1,1,1,1,1,0,0,1,1,2,0,Reconnaissance
1e-05,udp,snmp,INT,2,0,138,0,100000.0025,254,0,55200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,69,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
8e-06,udp,-,INT,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,2,1,1,1,0,0,0,2,6,0,Reconnaissance
6e-06,udp,-,INT,2,0,168,0,166666.6608,254,0,112000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,3,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
1e-06,udp,-,INT,2,0,168,0,1000000.003,254,0,672000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
5e-06,udp,-,INT,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,6,2,2,1,1,6,0,0,0,2,6,0,Reconnaissance
8e-06,udp,-,INT,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance
1.8e-05,udp,-,INT,2,0,168,0,55555.55359,254,0,37333332.0,0.0,0,0,0.018,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.78395,tcp,http,FIN,10,8,914,354,21.685057,254,252,8398.495117,3163.467285,2,1,84.517333,100.341289,5868.9441,139.597516,255,3187435480,1216397407,255,0.114852,0.08155,0.033302,91,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance
0.964571,tcp,-,FIN,10,8,564,354,17.624415,254,252,4213.271973,2571.091309,2,1,107.174556,128.244,7063.448351,196.622031,255,687402696,2119837387,255,0.100456,0.044711,0.055745,56,44,0,0,1,1,2,1,1,1,0,0,0,1,1,0,Reconnaissance
1.8e-05,udp,-,INT,2,0,168,0,55555.55359,254,0,37333332.0,0.0,0,0,0.018,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,7,2,0,Reconnaissance
2.389732,tcp,http,FIN,10,8,890,354,7.113769,254,252,2681.472412,1037.773315,2,1,256.305778,331.024156,15875.22049,499.399437,255,1032994668,565518411,255,0.162146,0.07256,0.089586,89,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance
1.520254,tcp,http,FIN,10,6,842,268,9.866772,254,252,3988.807129,1178.750366,2,1,166.487333,287.786812,11073.91253,529.787375,255,1639817451,1601844144,255,0.181754,0.081319,0.100435,84,45,1,0,2,1,2,1,1,1,0,0,1,1,1,0,Reconnaissance
0.245386,tcp,http,FIN,10,6,878,268,61.128181,254,252,25787.94141,7302.779785,2,1,25.250333,39.883,1259.165112,55.111438,255,172170659,2027164343,255,0.075764,0.045964,0.0298,88,45,1,0,1,1,1,1,1,1,0,0,1,2,1,0,Reconnaissance
0.202542,tcp,http,FIN,10,6,974,268,74.058711,254,252,34639.72656,8847.547852,2,1,20.794,38.513,1084.683724,63.032863,255,395339522,2998436902,255,0.064261,0.009969,0.054292,97,45,1,0,3,1,1,2,1,1,0,0,1,2,1,0,Reconnaissance
5e-06,udp,-,INT,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.439168,tcp,http,FIN,10,8,826,354,38.709559,254,252,13552.89941,5647.041504,2,1,47.225111,61.198855,3103.770827,130.115195,255,1003713443,2835122254,255,0.079399,0.010767,0.068632,83,44,1,0,1,1,1,1,1,2,0,0,1,1,1,0,Reconnaissance
0.950798,tcp,-,FIN,10,8,564,354,17.879718,254,252,4274.304199,2608.335449,2,1,102.657667,112.824289,6519.897307,156.894422,255,2973677177,1607120549,255,0.220232,0.16102,0.059212,56,44,0,0,7,1,1,1,1,1,0,0,0,4,1,0,Reconnaissance
0.622748,tcp,-,FIN,10,8,564,354,27.298361,254,252,6525.914062,3982.349121,2,1,69.194222,87.18857,5374.036673,138.782688,255,1658847068,1555904720,255,0.052364,0.007441,0.044923,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
6e-06,udp,-,INT,2,0,168,0,166666.6608,254,0,112000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.626144,tcp,-,FIN,10,8,564,354,27.150304,254,252,6490.52002,3960.750244,2,1,68.982889,88.359289,5442.846651,137.863109,255,3049440998,4154325998,255,0.051779,0.007611,0.044168,56,44,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance
0.187407,tcp,http,FIN,10,6,870,268,80.039699,254,252,33424.57813,9562.076172,2,1,19.544333,36.105199,1045.124143,62.853363,255,2589122206,467741074,255,0.05416,0.006878,0.047282,87,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance
0.513123,tcp,http,FIN,10,8,788,354,33.13046,254,252,11069.47168,4833.149414,2,1,56.907111,71.432,3701.046683,130.050992,255,922916629,103477872,255,0.062737,0.013097,0.04964,79,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance
4e-06,udp,-,INT,2,0,168,0,250000.0006,254,0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,5,2,1,1,1,1,0,0,0,2,3,0,Reconnaissance
0.631645,tcp,-,FIN,10,8,564,354,26.913851,254,252,6433.993652,3926.255859,2,1,69.524333,88.795,5450.473152,138.202906,255,3979936462,1222761164,255,0.057643,0.010077,0.047566,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.643819,tcp,-,FIN,10,8,564,354,26.404938,254,252,6312.333496,3852.014404,2,1,70.785444,90.988141,5569.041344,139.93375,255,1857011011,273689253,255,0.051825,0.006898,0.044927,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,2,2,6,0,0,0,3,4,0,Reconnaissance
8e-06,merit-inp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,3,6,0,Reconnaissance
59.400505,ospf,-,REQ,64,0,17408,0,1.060597,254,0,2307.859131,0.0,0,0,954.815563,0.0,1174.32875,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,2,6,3,2,2,5,0,0,0,3,2,0,Reconnaissance
1.22745,tcp,-,FIN,10,8,564,354,13.849851,254,252,3310.929199,2020.448853,2,1,136.383333,170.992859,8654.98695,254.032047,255,1811624985,1916057646,255,0.052505,0.029903,0.022602,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.467228,tcp,http,FIN,10,6,832,268,32.104241,254,252,12824.57422,3835.386719,2,1,48.035333,78.381797,2713.013085,104.811813,255,4012506365,3362565317,255,0.216951,0.07531,0.141641,83,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance
1e-05,udp,-,INT,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.6269,tcp,-,FIN,10,8,564,354,27.117562,254,252,6482.692383,3955.973633,2,1,69.201111,88.607141,5448.004477,138.891641,255,532076240,1287427188,255,0.051405,0.006639,0.044766,56,44,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance
1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,21,4,0,Reconnaissance
1e-06,udp,-,INT,2,0,168,0,1000000.003,254,0,672000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
